Date,adj close,close,high,low,open,volume,body,upper_wick,lower_wick,range,bullish,bearish,returns,log_returns,sma_20,ema_20,ema_50,rsi,macd,macd_signal,macd_hist,bb_high,bb_low,bb_mid,atr,obv,future_close,target
2022-07-04,15835.349609375,15835.349609375,15852.349609375,15661.7998046875,15710.5,304300,124.849609375,17.0,48.7001953125,190.5498046875,1,0,0.005288188249805481,0.005274254882250374,15790.619921875,15838.737757109602,16170.747613511812,47.388224601094414,-138.91524484205365,-187.65565308019646,48.740408238142805,16458.461129481006,15122.778714268996,15790.619921875,244.90307506041702,-2054200,15810.849609375,0
2022-07-05,15810.849609375,15810.849609375,16025.75,15785.4501953125,15909.150390625,254200,98.30078125,116.599609375,25.3994140625,240.2998046875,0,1,-0.0015471713984448465,-0.0015483695040555473,15760.344921875,15836.08174303964,16156.633966290761,46.674197464953075,-125.23512900591595,-175.17154826534036,49.93641925942441,16363.768401501158,15156.92144224884,15760.344921875,244.5742700337801,-2308400,15989.7998046875,1
2022-07-06,15989.7998046875,15989.7998046875,16011.349609375,15800.900390625,15818.2001953125,288400,171.599609375,21.5498046875,17.2998046875,210.44921875,1,0,0.011318189707300252,0.01125461822453212,15742.022412109374,15850.721558434674,16150.091450149457,52.324716461695914,-98.81467932012856,-159.900174476298,61.08549515616943,16291.828172837615,15192.216651381133,15742.022412109374,242.13676637065296,-2020000,16132.900390625,1
2022-07-07,16132.900390625,16132.900390625,16150.5,16045.9501953125,16113.75,264600,19.150390625,17.599609375,67.7998046875,104.5498046875,1,0,0.00894949203151052,0.00890968266712923,15724.762451171875,15877.59573292899,16149.417290952419,56.31141028754023,-65.57337223431205,-141.0348140279008,75.46144179358876,16197.298100911139,15252.226801432611,15724.762451171875,236.31986843792774,-1755400,16220.599609375,1
2022-07-08,16220.599609375,16220.599609375,16275.5,16157.900390625,16273.650390625,281100,53.05078125,1.849609375,62.69921875,117.599609375,0,1,0.005436047866567373,0.005421325887187373,15725.70244140625,15910.26276878099,16152.208754419971,58.59646207888846,-31.786389150161995,-119.18512905235305,87.39873990219105,16202.089233948926,15249.315648863576,15725.70244140625,229.62556421914718,-1474300,16216.0,0
2022-07-11,16216.0,16216.0,16248.5498046875,16115.5,16136.150390625,255900,79.849609375,32.5498046875,20.650390625,133.0498046875,1,0,-0.00028356592763323363,-0.00028360614005298526,15747.782421875,15939.380600325658,16154.710371893698,58.42386707063456,-5.319788460015843,-96.41206093388561,91.09227247386977,16269.89190761537,15225.672936134628,15747.782421875,222.72729568117236,-1730200,16058.2998046875,0
2022-07-12,16058.2998046875,16058.2998046875,16158.75,16031.150390625,16126.2001953125,208600,67.900390625,32.5498046875,27.1494140625,127.599609375,0,1,-0.0097249750439381,-0.009772571447684876,15764.092431640625,15950.706238836308,16150.929565336592,52.693173874468386,2.8967040610114054,-76.55030793490621,79.44701199591762,16303.322687013988,15224.862176267263,15764.092431640625,220.0217466593029,-1938800,15966.650390625,0
2022-07-13,15966.650390625,15966.650390625,16140.0,15950.150390625,16128.2001953125,233300,161.5498046875,11.7998046875,16.5,189.849609375,0,1,-0.005707292501522909,-0.0057236413300785416,15777.817431640626,15952.22472948285,16143.702931034177,49.645431234545775,1.99005173419755,-60.84223600108546,62.83228773528301,16322.965649748792,15232.66921353246,15777.817431640626,217.8665939961384,-2172100,15938.650390625,0
2022-07-14,15938.650390625,15938.650390625,16070.849609375,15858.2001953125,16018.849609375,228600,80.19921875,52.0,80.4501953125,212.6494140625,0,1,-0.0017536552323109689,-0.0017551946856914542,15806.719970703125,15950.931935305913,16135.661654939699,48.71832541583023,-0.9765852937507589,-48.86910585961852,47.89252056586776,16320.728198794268,15292.711742611982,15806.719970703125,217.4939382865928,-2400700,16049.2001953125,1
2022-07-15,16049.2001953125,16049.2001953125,16066.9501953125,15927.2998046875,16010.7998046875,205800,38.400390625,17.75,83.5,139.650390625,1,0,0.0069359576863876615,0.006912014580365188,15844.50498046875,15960.290817211302,16132.271009464122,52.49068770713986,5.5290434519447444,-37.989475997305874,43.51851944925062,16310.9532786681,15378.0566822694,15844.50498046875,211.93368488219332,-2194900,16278.5,1
2022-07-18,16278.5,16278.5,16287.9501953125,16142.2001953125,16151.400390625,227700,127.099609375,9.4501953125,9.2001953125,145.75,1,0,0.014287304158276504,0.014186202470718856,15890.9224609375,15990.59645366737,16138.005479681216,59.1955400671691,28.854759299547368,-24.620628937935226,53.47538823748259,16335.611934858889,15446.23298701611,15890.9224609375,213.84913596203666,-1967200,16340.5498046875,1
2022-07-19,16340.5498046875,16340.5498046875,16359.5,16187.0498046875,16187.0498046875,222600,153.5,18.9501953125,0.0,172.4501953125,1,0,0.003811764271124396,0.003804517906147779,15926.0099609375,16023.925344240715,16145.948394387346,60.80743089982914,51.750905601948034,-9.346322029958575,61.097227631906605,16395.631064043093,15456.388857831907,15926.0099609375,210.89206877278406,-1744600,16520.849609375,1
2022-07-20,16520.849609375,16520.849609375,16588.0,16490.94921875,16562.80078125,284400,41.951171875,25.19921875,29.900390625,97.05078125,0,1,0.01103388850696918,0.010973459265845803,15981.387451171875,16071.251464729694,16160.650402818235,65.11918633231411,83.48261825722511,9.219466027478163,74.26315222974695,16457.27589964458,15505.499002699167,15981.387451171875,213.5033635256209,-1460200,16605.25,1
2022-07-21,16605.25,16605.25,16626.94921875,16483.900390625,16523.55078125,243600,81.69921875,21.69921875,39.650390625,143.048828125,1,0,0.005108719746296009,0.005095714512164849,16033.817431640626,16122.10846808877,16178.08568113909,66.95204453294161,114.12507251554962,30.200587325092457,83.92448519045716,16541.000619283535,15526.634243997718,16033.817431640626,208.47089671129083,-1216600,16719.44921875,1
2022-07-22,16719.44921875,16719.44921875,16752.25,16610.900390625,16661.25,190900,58.19921875,32.80078125,50.349609375,141.349609375,1,0,0.006877295960614926,0.006853755230166662,16084.827392578125,16178.99806338984,16199.315623790499,69.30248290849767,145.94203193428802,53.348876246931574,92.59315568735644,16649.14807942585,15520.5067057304,16084.827392578125,204.08011837477008,-1025700,16631.0,0
2022-07-25,16631.0,16631.0,16706.05078125,16564.25,16662.55078125,211400,31.55078125,43.5,66.75,141.80078125,0,1,-0.005290199311757782,-0.005304241963650273,16124.77490234375,16222.04586687652,16216.244422857539,65.42151188109516,162.15091394971932,75.10928378748912,87.0416301622302,16723.90445852508,15525.64534616242,16124.77490234375,200.58862554442936,-1237100,16483.849609375,0
2022-07-26,16483.849609375,16483.849609375,16636.099609375,16463.30078125,16632.900390625,208200,149.05078125,3.19921875,20.548828125,172.798828125,0,1,-0.00884795806776506,-0.008887333683346772,16156.457373046875,16246.97955663828,16226.73874389744,59.45610385465062,161.26381412335104,92.3401898546615,68.92362426868954,16761.147197988787,15551.767548104961,16156.457373046875,198.60364001447013,-1445300,16641.80078125,1
2022-07-27,16641.80078125,16641.80078125,16653.44921875,16438.75,16475.349609375,185200,166.451171875,11.6484375,36.599609375,214.69921875,1,0,0.0095821774414373,0.00953655956008488,16198.592431640625,16284.581578029873,16243.015686538716,63.32217038112723,171.33112211125626,108.13837630598046,63.192745805275806,16815.13039662204,15582.054466659209,16198.592431640625,199.7533242098651,-1260100,16929.599609375,1
2022-07-28,16929.599609375,16929.599609375,16947.650390625,16746.25,16774.849609375,376300,154.75,18.05078125,28.599609375,201.400390625,1,0,0.017293731123692924,0.017145896529526243,16256.059912109375,16346.011866729408,16269.940546257785,69.10323365791663,200.22443378000207,126.55558780078479,73.66884597921728,16918.46555654137,15593.654267677379,16256.059912109375,207.33163029308903,-883800,17158.25,1
2022-07-29,17158.25,17158.25,17172.80078125,17018.150390625,17079.5,436100,78.75,14.55078125,61.349609375,154.650390625,1,0,0.013505953826479233,0.013415561413115864,16326.369921875,16423.367879421843,16304.776211110422,72.77473595702433,238.8198010486194,149.0084304503517,89.8113705982677,17055.06148978515,15597.678353964853,16326.369921875,209.89374040608269,-447700,17340.05078125,1
2022-08-01,17340.05078125,17340.05078125,17356.25,17154.80078125,17243.19921875,381500,96.8515625,16.19921875,88.3984375,201.44921875,1,0,0.010595531668439406,0.010539792401854702,16401.60498046875,16510.671012929284,16345.375213860994,75.28909822763667,280.8393699080916,175.3746183418997,105.46475156619192,17217.472452826896,15585.737508110604,16401.60498046875,209.29056028779107,-66200,17345.44921875,1
2022-08-02,17345.44921875,17345.44921875,17390.150390625,17215.849609375,17310.150390625,333600,35.298828125,44.701171875,94.30078125,174.30078125,1,0,0.000311327663805816,0.0003112792114048116,16478.3349609375,16590.173699197923,16384.593802288015,75.36186290936638,310.9908804685547,202.4978707672307,108.49300970132398,17344.625778373113,15612.044143501886,16478.3349609375,206.79129035652028,267400,17388.150390625,1
2022-08-03,17388.150390625,17388.150390625,17407.5,17225.849609375,17349.25,285400,38.900390625,19.349609375,123.400390625,181.650390625,1,0,0.002461808358865669,0.002458783072766921,16548.252490234376,16666.171479333836,16423.948962614955,75.96475148741274,334.4761644991886,228.8935295136223,105.5826349855663,17469.515449547518,15626.989530921235,16548.252490234376,204.99551180426883,552800,17382.0,0
2022-08-04,17382.0,17382.0,17490.69921875,17161.25,17463.099609375,325000,81.099609375,27.599609375,220.75,329.44921875,0,1,-0.0003537116074355806,-0.00035377417814128954,16610.707470703124,16734.345624159185,16461.519591532015,75.67751234230298,348.57399217135026,252.8296220451679,95.74437012618236,17579.02893103492,15642.386010371329,16610.707470703124,213.8850623003925,227800,17397.5,1
2022-08-05,17397.5,17397.5,17474.400390625,17348.75,17423.650390625,355300,26.150390625,50.75,48.75,125.650390625,0,1,0.0008917270739845495,0.0008913297215996853,16669.552490234375,16797.503183763074,16498.224705589582,75.92458177956765,356.88341280143504,273.64038019642135,83.2430326050137,17678.099550803217,15661.005429665533,16669.552490234375,207.58258575215018,583100,17525.099609375,1
2022-08-08,17525.099609375,17525.099609375,17548.80078125,17359.75,17401.5,257000,123.599609375,23.701171875,41.75,189.05078125,1,0,0.007334364671648164,0.007307599012140524,16735.007470703124,16866.7980814404,16538.4943096596,77.91359805142208,369.50548141843683,292.81340044082447,76.69208097761236,17786.330426717977,15683.68451468827,16735.007470703124,206.25888543056803,840100,17534.75,1
2022-08-10,17534.75,17534.75,17566.099609375,17442.80078125,17566.099609375,312700,31.349609375,0.0,91.94921875,123.298828125,0,1,0.0005506610997998429,0.0005505095416120064,16808.82998046875,16930.412549874647,16577.563160261183,78.06122211594898,375.9535095708634,309.44142226683226,66.51208730403113,17867.041620754288,15750.61834018321,16808.82998046875,200.33316705159888,1152800,17659.0,1
2022-08-11,17659.0,17659.0,17719.30078125,17631.94921875,17711.650390625,311200,52.650390625,7.650390625,27.05078125,87.3515625,0,1,0.007085929368824795,0.007060942140366637,16893.4474609375,16999.801830838966,16619.97244809408,79.92197760638678,386.6326939116989,324.87967659580556,61.75301731589332,17939.332695437148,15847.562226437849,16893.4474609375,199.2058537800561,1464000,17698.150390625,1
2022-08-12,17698.150390625,17698.150390625,17724.650390625,17597.849609375,17659.650390625,303900,38.5,26.5,61.80078125,126.80078125,1,0,0.0022170219505635025,0.0022145679837284517,16981.4224609375,17066.311217485254,16662.253936036468,80.48367109837125,393.7166137281747,338.6470640222794,55.06954970589533,17986.459471777634,15976.385450097368,16981.4224609375,194.03406288505207,1767900,17825.25,1
2022-08-16,17825.25,17825.25,17839.099609375,17764.05078125,17797.19921875,0,28.05078125,13.849609375,33.1484375,75.048828125,1,0,0.007181519343531395,0.007155855032733008,17070.224951171876,17138.59110153428,16707.86162481935,82.22244563910417,404.91889451768657,351.9014301213608,53.01746439632575,18043.444955437015,16097.004946906738,17070.224951171876,190.24228830397692,1767900,17944.25,1
2022-08-17,17944.25,17944.25,17965.94921875,17833.349609375,17868.150390625,262800,76.099609375,21.69921875,34.80078125,132.599609375,1,0,0.006675923198833145,0.006653737907021656,17153.512451171875,17215.320520435776,16756.347443453888,83.68780758364679,418.57402739246027,365.2359495755807,53.33807781687955,18126.56343833084,16180.461464012911,17153.512451171875,186.70349762155,2030700,17956.5,1
2022-08-18,17956.5,17956.5,17968.44921875,17852.05078125,17898.650390625,263900,57.849609375,11.94921875,46.599609375,116.3984375,1,0,0.0006826699360520383,0.0006824370229270742,17234.3099609375,17285.909042299038,16803.41224959295,83.83551711486042,425.47962691095745,377.28468504265606,48.194941868301385,18192.167685796765,16276.452236078232,17234.3099609375,181.68170761286788,2294600,17758.44921875,0
2022-08-19,17758.44921875,17758.44921875,17992.19921875,17710.75,17966.55078125,295600,208.1015625,25.6484375,47.69921875,281.44921875,0,1,-0.011029475746944017,-0.011090751389954998,17296.18994140625,17330.9128686277,16840.864679755974,72.41808643234017,410.24230350623475,383.8762087353718,26.366094770862958,18221.021899551644,16371.357983260858,17296.18994140625,188.80795840837732,1999000,17490.69921875,0
2022-08-22,17490.69921875,17490.69921875,17690.05078125,17467.349609375,17682.900390625,287600,192.201171875,7.150390625,23.349609375,222.701171875,0,1,-0.0150773300473388,-0.015192148554208883,17340.46240234375,17346.130616258393,16866.348387167505,60.43505126395609,372.2701292887905,381.55499284605554,-9.284863557265055,18211.990439119196,16468.934365568304,17340.46240234375,196.11450490599321,1711400,17577.5,1
2022-08-23,17577.5,17577.5,17625.55078125,17345.19921875,17357.349609375,285600,220.150390625,48.05078125,12.150390625,280.3515625,1,0,0.00496268217550444,0.004950408657946044,17383.36494140625,17368.165795662357,16894.23668570996,62.59586928414896,345.2017345538843,374.2843411876213,-29.082606633736987,18211.799909979352,16554.929972833146,17383.36494140625,202.1314375912794,1997000,17604.94921875,1
2022-08-24,17604.94921875,17604.94921875,17623.650390625,17499.25,17525.44921875,262000,79.5,18.701171875,26.19921875,124.400390625,1,0,0.001561611079505143,0.001560393032835227,17432.06240234375,17390.71659786118,16922.10776543702,63.2788599665172,322.25006114842836,363.87748517978275,-41.627424031354394,18189.31272009174,16674.812084595756,17432.06240234375,196.5792199508309,2259000,17522.44921875,0
2022-08-25,17522.44921875,17522.44921875,17726.5,17487.44921875,17679.0,230200,156.55078125,47.5,35.0,239.05078125,0,1,-0.004686182219266755,-0.004697196795508722,17483.9923828125,17403.262561755357,16945.650567527726,59.74764122330905,294.014418894596,349.90487192274543,-55.89045302814941,18104.03561308729,16863.94915253771,17483.9923828125,199.61290290077156,2028800,17558.900390625,1
2022-08-26,17558.900390625,17558.900390625,17685.849609375,17519.349609375,17619.30078125,266600,60.400390625,66.548828125,39.55078125,166.5,0,1,0.002080255529346653,0.002078094793881999,17529.84736328125,17418.085212123893,16969.69958019821,60.78880320779114,271.44967108012133,334.2138317542206,-62.76416067409929,18014.932710053192,17044.762016509307,17529.84736328125,197.24769555071643,2295400,17312.900390625,0
2022-08-29,17312.900390625,17312.900390625,17380.150390625,17166.19921875,17188.650390625,244900,124.25,67.25,22.451171875,213.951171875,1,0,-0.014009988924553851,-0.014109055185943692,17549.01240234375,17408.06761007638,16983.158435509064,51.169447385921146,231.0533624382333,313.5817378910232,-82.52837545278987,17962.76634291572,17135.25846177178,17549.01240234375,211.2086581453081,2050500,17759.30078125,1
2022-08-30,17759.30078125,17759.30078125,17777.650390625,17401.5,17414.94921875,324700,344.3515625,18.349609375,13.44921875,376.150390625,1,0,0.02578426378902554,0.025457455427431688,17579.06494140625,17441.51838828339,17013.595390244,62.703148849364716,232.381033695292,297.341597051877,-64.960563356585,17961.013749973496,17197.116132839004,17579.06494140625,229.3187539920718,2375200,17542.80078125,0
2022-09-01,17542.80078125,17542.80078125,17695.599609375,17468.44921875,17485.69921875,308500,57.1015625,152.798828125,17.25,227.150390625,1,0,-0.012190795272107646,-0.012265712506503565,17589.20244140625,17451.16433047069,17034.34854283247,55.81720932345987,213.5023597947511,280.57374960045183,-67.07138980570073,17955.687476369847,17222.717406442654,17589.20244140625,233.71395459978095,2066700,17539.44921875,0
2022-09-02,17539.44921875,17539.44921875,17643.849609375,17476.44921875,17598.400390625,256300,58.951171875,45.44921875,63.0,167.400390625,0,1,-0.0001910505934481499,-0.00019106884593758132,17598.90244140625,17459.572415068717,17054.156412476295,55.71520427049008,196.01093953313466,263.6611875869884,-67.65024805385372,17948.969393251387,17248.835489561116,17598.90244140625,228.97727145872517,1810400,17665.80078125,1
2022-09-05,17665.80078125,17665.80078125,17683.150390625,17540.349609375,17546.44921875,230300,119.3515625,17.349609375,6.099609375,142.80078125,1,0,0.007203850071011875,0.00717802628935595,17612.7849609375,17479.213211847884,17078.142466153695,58.77394930285671,190.15241936197708,248.95943394198613,-58.80701458000905,17950.10938278252,17275.46053909248,17612.7849609375,222.88612148845908,2040700,17655.599609375,0
2022-09-06,17655.599609375,17655.599609375,17764.650390625,17587.650390625,17695.69921875,251200,40.099609375,68.951171875,67.94921875,177.0,0,1,-0.0005774531254664206,-0.000577619915734608,17626.46494140625,17496.011916374275,17100.78784431924,58.42309458578151,182.58166284625986,235.68387972284089,-53.102216876581025,17947.01677386983,17305.913108942674,17626.46494140625,219.60854138214057,1789500,17624.400390625,0
2022-09-07,17624.400390625,17624.400390625,17650.75,17484.30078125,17519.400390625,354100,105.0,26.349609375,35.099609375,166.44921875,1,0,-0.0017671004916441913,-0.0017686636555011566,17637.8099609375,17508.239390112438,17121.32166966456,57.29654778350032,172.08062917615462,222.96322961350364,-50.882600437349026,17940.720018575827,17334.89990329917,17637.8099609375,216.1578475780591,1435400,17798.75,1
2022-09-08,17798.75,17798.75,17807.650390625,17691.94921875,17748.150390625,279800,50.599609375,8.900390625,56.201171875,115.701171875,1,0,0.009892512965589573,0.009843902383512463,17651.49248046875,17535.907067244585,17147.88748654046,61.73680250077192,175.80052173033255,213.53068803686944,-37.73016630653689,17957.507630780605,17345.477330156897,17651.49248046875,213.80728703676914,1715200,17833.349609375,1
2022-09-09,17833.349609375,17833.349609375,17925.94921875,17786.0,17923.349609375,270300,90.0,2.599609375,47.349609375,139.94921875,0,1,0.0019439347917691308,0.0019420477956010656,17666.4224609375,17564.234928399863,17174.7683541026,62.568596739197254,179.47162551374277,206.7188755322441,-27.247250018501347,17977.295902503047,17355.549019371956,17666.4224609375,208.53171073057135,1985500,17936.349609375,1
2022-09-12,17936.349609375,17936.349609375,17980.55078125,17889.150390625,17890.849609375,228200,45.5,44.201171875,1.69921875,91.400390625,1,0,0.005775695663245095,0.005759080279283832,17680.28994140625,17599.674421826065,17204.63428568191,65.00732023832832,188.51910995358048,203.0789224165114,-14.559812462930921,18012.60633149264,17347.973551319858,17680.28994140625,204.1509579551734,2213700,18070.05078125,1
2022-09-13,18070.05078125,18070.05078125,18088.30078125,18015.44921875,18044.44921875,259900,25.6015625,18.25,29.0,72.8515625,1,0,0.007454201929980142,0.007426556664034913,17698.8849609375,17644.47217034263,17238.572187468897,67.928315780011,204.12484953660532,203.28810784053022,0.8367416960751086,18072.207860637565,17325.562061237433,17698.8849609375,200.42240180658956,2473600,18003.75,0
2022-09-14,18003.75,18003.75,18091.55078125,17771.150390625,17771.150390625,365900,232.599609375,87.80078125,0.0,320.400390625,1,0,-0.0036690976717561608,-0.003675845320864187,17707.8099609375,17678.689106500475,17268.579160509333,65.02942584209646,208.7364082607819,204.37776792458055,4.358640336201347,18100.80649874608,17314.81342312892,17707.8099609375,208.99225815076173,2107700,17877.400390625,0
2022-09-15,17877.400390625,17877.400390625,18096.150390625,17861.5,18046.349609375,289600,168.94921875,49.80078125,15.900390625,234.650390625,0,1,-0.007017960667916379,-0.0070427023794097186,17704.46748046875,17697.613990702812,17292.45450286681,59.79259857492901,199.89151923971076,203.4805181876066,-3.5889989478958455,18090.437679293394,17318.497281644104,17704.46748046875,210.8249818989216,1818100,17530.849609375,0
2022-09-16,17530.849609375,17530.849609375,17820.05078125,17497.25,17796.80078125,468500,265.951171875,23.25,33.599609375,322.80078125,0,1,-0.019384853148544656,-0.019575203370476822,17683.1849609375,17681.731668671593,17301.803330573017,48.30288798959865,163.03872028599653,195.3921586072846,-32.35343832128808,18057.99927053988,17308.370651335117,17683.1849609375,222.91965395078435,1349600,17622.25,1
2022-09-19,17622.25,17622.25,17667.19921875,17429.69921875,17540.650390625,258300,81.599609375,44.94921875,110.951171875,237.5,1,0,0.0052136885924867205,0.005200144374609497,17676.375,17676.06674784573,17314.369866628975,50.97844726729337,139.59865289022855,184.2334574638734,-44.63480457364486,18050.42036703842,17302.32963296158,17676.375,223.96110724001406,1607900,17816.25,1
2022-09-20,17816.25,17816.25,17919.30078125,17744.400390625,17770.400390625,263100,45.849609375,103.05078125,26.0,174.900390625,1,0,0.011008809885230342,0.010948654031257964,17692.6525390625,17689.417533765183,17334.051440486663,56.16424044902781,135.11884335918148,174.41053464293503,-39.29169128375355,18061.255316409097,17324.0497617159,17692.6525390625,229.18179824072735,1871000,17718.349609375,0
2022-09-21,17718.349609375,17718.349609375,17838.69921875,17663.599609375,17766.349609375,245500,48.0,72.349609375,54.75,175.099609375,0,1,-0.005495005437451739,-0.005510158516157929,17699.69501953125,17692.172969537547,17349.121956913656,53.1108738245186,122.25948742762921,163.98032519987387,-41.720837772244664,18064.591810113237,17334.79822894926,17699.69501953125,225.31878475031823,1625500,17629.80078125,0
2022-09-22,17629.80078125,17629.80078125,17722.75,17532.44921875,17609.650390625,284100,20.150390625,92.94921875,77.201171875,190.30078125,1,0,-0.004997577656902563,-0.005010107310831895,17700.93759765625,17686.23276112921,17360.12896963273,50.4398607152419,103.72749877125898,151.9297599141509,-48.20226114289193,18064.702878203057,17337.172317109445,17700.93759765625,222.8174987860098,1341400,17327.349609375,0
2022-09-23,17327.349609375,17327.349609375,17642.150390625,17291.650390625,17593.849609375,390800,266.5,48.30078125,35.69921875,350.5,0,1,-0.017155677232420508,-0.01730454089090743,17691.1826171875,17652.053413343096,17358.843504524582,42.565620211552776,63.89889567129285,134.3235870655793,-70.42469139428644,18082.956171006797,17299.409063368203,17691.1826171875,231.93767744415194,950600,17016.30078125,0
2022-09-26,17016.30078125,17016.30078125,17196.400390625,16978.30078125,17156.30078125,492000,140.0,40.099609375,38.0,218.099609375,0,1,-0.017951321762256445,-0.018114401349380974,17664.05263671875,17591.505543619944,17345.41045655303,36.29094741050247,7.15294517933944,108.88945868833132,-101.73651350899188,18152.044189016597,17176.0610844209,17664.05263671875,240.30275963564108,458600,17007.400390625,0
2022-09-27,17007.400390625,17007.400390625,17176.44921875,16942.349609375,17110.900390625,359900,103.5,65.548828125,65.05078125,234.099609375,0,1,-0.0005230508522044985,-0.0005231876910193474,17648.77763671875,17535.87648142995,17332.155159849972,36.12684034502899,-38.097650557141606,79.49203683923675,-117.58968739637835,18195.384723287083,17102.17055015042,17648.77763671875,239.85967747416672,98700,16858.599609375,0
2022-09-28,16858.599609375,16858.599609375,17037.599609375,16820.400390625,16870.55078125,323900,11.951171875,167.048828125,38.19921875,217.19921875,0,1,-0.00874917846539458,-0.008787677246935572,17603.742578125,17471.373922186624,17313.584353948994,33.406977610322684,-84.9863830366412,46.59635286406116,-131.58273590070235,18246.47103630971,16961.014119940286,17603.742578125,238.2410732795834,-225200,16818.099609375,0
2022-09-29,16818.099609375,16818.099609375,17026.05078125,16788.599609375,16993.599609375,340000,175.5,32.451171875,29.5,237.451171875,0,1,-0.0024023347691036756,-0.0024052250050792126,17567.50751953125,17409.157320966468,17294.153579651975,32.68568888328355,-123.98483289337673,12.480115712573582,-136.46494860595033,18295.897626152222,16839.117412910276,17567.50751953125,238.1846517506846,-565200,17094.349609375,1
2022-09-30,17094.349609375,17094.349609375,17187.099609375,16747.69921875,16798.05078125,376100,296.298828125,92.75,50.3515625,439.400390625,1,0,0.01642575596626905,0.016292312526781774,17545.2525390625,17379.175634148232,17286.318129837193,41.900314356958376,-131.08920434360334,-16.233748298661805,-114.85545604494153,18302.3451613623,16788.159916762703,17545.2525390625,252.55720452742142,-189100,16887.349609375,0
2022-10-03,16887.349609375,16887.349609375,17114.650390625,16855.55078125,17102.099609375,278400,214.75,12.55078125,31.798828125,259.099609375,0,1,-0.012109264448790458,-0.012183178897324074,17506.32998046875,17332.335060360307,17270.672305505344,37.73223866273458,-151.67423377789964,-43.321845394509374,-108.35238838339026,18313.045700973948,16699.61425996355,17506.32998046875,253.0245191593913,-467500,17274.30078125,1
2022-10-04,17274.30078125,17274.30078125,17287.30078125,17117.30078125,17147.44921875,226000,126.8515625,13.0,30.1484375,170.0,1,0,0.02291367093271912,0.022655095268550494,17487.2650390625,17326.807986159325,17270.814598671805,48.12133178296012,-135.20572479447947,-61.698621274503395,-73.50710351997607,18296.985726202318,16677.54435192268,17487.2650390625,263.51928006764905,-241500,17331.80078125,1
2022-10-06,17331.80078125,17331.80078125,17428.80078125,17315.650390625,17379.25,265500,47.44921875,49.55078125,16.150390625,113.150390625,0,1,0.0033286441360573793,0.0033231164632058175,17472.63505859375,17327.283490453676,17273.206213674872,49.470468676493006,-116.17534624856125,-72.59396626931498,-43.58137997924628,18282.48939860183,16662.780718585673,17472.63505859375,255.73218863424555,24000,17314.650390625,0
2022-10-07,17314.650390625,17314.650390625,17337.349609375,17216.94921875,17287.19921875,216300,27.451171875,22.69921875,70.25,120.400390625,1,0,-0.0009895331040011834,-0.0009900230150986376,17448.430078125,17326.08033808904,17274.831475516054,49.06065036852336,-101.30969226672823,-78.33711146879763,-22.972580797930604,18246.70457212622,16650.15558412378,17448.430078125,246.06563163358516,-192300,17241.0,0
2022-10-10,17241.0,17241.0,17280.150390625,17064.69921875,17094.349609375,234000,146.650390625,39.150390625,29.650390625,215.451171875,1,0,-0.00425364584114718,-0.004262718329192525,17418.81259765625,17317.977448747224,17273.504750986016,47.25040843964253,-94.38353079501758,-81.54639533404162,-12.837135460975958,18201.568131351338,16636.057063961165,17418.81259765625,246.34317022225764,-426300,16983.55078125,0
2022-10-11,16983.55078125,16983.55078125,17261.80078125,16950.30078125,17256.05078125,282600,272.5,5.75,33.25,311.5,0,1,-0.014932383199930399,-0.015044993668578569,17371.17265625,17286.127289937966,17262.1340070748,41.48773218530126,-108.41871483233626,-86.92085923370055,-21.49785559863571,18137.951390648657,16604.393921851344,17371.17265625,250.9972294920964,-708900,17123.599609375,1
2022-10-12,17123.599609375,17123.599609375,17142.349609375,16960.05078125,17025.55078125,256000,98.048828125,18.75,65.5,182.298828125,1,0,0.008246145339619648,0.008212331644389038,17323.85009765625,17270.648463217683,17256.70128559638,45.38955005836876,-107.00741444325831,-90.93817027561212,-16.06924416764619,18026.391402709305,16621.308792603195,17323.85009765625,246.09020082301808,-452900,17014.349609375,0
2022-10-13,17014.349609375,17014.349609375,17112.349609375,16956.94921875,17087.349609375,266400,73.0,25.0,57.400390625,155.400390625,0,1,-0.006380083772817624,-0.0064005234917517235,17274.380078125,17246.239048566,17247.19729829358,42.98169547241925,-113.39733676585456,-95.43000357366063,-17.967333192193934,17915.067590867216,16633.692565382782,17274.380078125,240.41592866601678,-719300,17185.69921875,1
2022-10-14,17185.69921875,17185.69921875,17348.55078125,17169.75,17322.30078125,227000,136.6015625,26.25,15.94921875,178.80078125,0,1,0.010070888003887335,0.010020514532698735,17239.79501953125,17240.473350488286,17244.785608899714,47.67055144406615,-103.44249411386045,-97.0325016817006,-6.409992432159854,17818.19120155396,16661.398837508543,17239.79501953125,247.11487460951557,-492300,17311.80078125,1
2022-10-17,17311.80078125,17311.80078125,17328.55078125,17098.55078125,17144.80078125,212200,167.0,16.75,46.25,230.0,1,0,0.007337586960815656,0.007310797834822186,17228.842578125,17247.266439132258,17247.413654874235,50.87239576374028,-84.40490022282393,-94.50698138992527,10.102081167101346,17792.896414720173,16664.78874152983,17228.842578125,245.89238356597872,-280100,17486.94921875,1
